ID,taxonID,binomial,habitat,importance,season,suitability,class_id,habitat_2,responseClass
233799,50012662,Teius oculatus,Forest - Subtropical/Tropical Dry,NA,NA,Suitable,105,Forest - Subtropical/Tropical Dry,NHS
192307,5084,Coendou nycthemera,Forest - Subtropical/Tropical Moist Lowland,NA,NA,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,FS
239267,50950746,Stenocercus azureus,Grassland - Temperate,NA,NA,Suitable,404,Grassland - Temperate,NHS
233811,50950758,Stenocercus caducus,Forest - Subtropical/Tropical Moist Lowland,NA,NA,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
233812,50950758,Stenocercus caducus,Savanna - Moist,NA,NA,Suitable,202,Savanna - Moist,NHS
233813,50950758,Stenocercus caducus,Savanna - Dry,NA,NA,Suitable,201,Savanna - Dry,NHS
233814,50950758,Stenocercus caducus,Forest - Subtropical/Tropical Dry,NA,NA,Suitable,105,Forest - Subtropical/Tropical Dry,NHS
231293,50950806,Stenocercus quinarius,Savanna - Dry,NA,Resident,Suitable,201,Savanna - Dry,NHS
231326,50950824,Stenocercus sinesaccus,Savanna - Dry,NA,Resident,Suitable,201,Savanna - Dry,NHS
239271,50950863,Mastigodryas moratoi,Savanna - Dry,Yes,Resident,Suitable,201,Savanna - Dry,NHS
239272,50950863,Mastigodryas moratoi,Forest - Subtropical/Tropical Dry,Yes,Resident,Suitable,105,Forest - Subtropical/Tropical Dry,NHS
235941,50951326,Dipsas alternans,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,FS
201040,50951374,Dipsas copei,Forest - Subtropical/Tropical Moist Lowland,NA,NA,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
201041,50951374,Dipsas copei,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,NA,resident,Suitable,1406,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,NHS
235930,50951415,Dipsas sazimai,Forest - Subtropical/Tropical Moist Lowland,NA,Resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,FS
239275,50955546,Erythrolamprus almadensis,Forest - Subtropical/Tropical Moist Lowland,NA,Resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
239276,50955546,Erythrolamprus almadensis,Savanna - Moist,NA,Resident,Suitable,202,Savanna - Moist,NHS
239277,50955546,Erythrolamprus almadensis,Shrubland - Subtropical/Tropical Dry,NA,Resident,Suitable,305,Shrubland - Subtropical/Tropical Dry,NHS
239278,50955546,Erythrolamprus almadensis,Grassland - Subtropical/Tropical Dry,NA,Resident,Suitable,405,Grassland - Subtropical/Tropical Dry,NHS
239283,50956343,Amphisbaena silvestrii,Savanna - Moist,NA,Resident,Suitable,202,Savanna - Moist,NHS
239284,50956343,Amphisbaena silvestrii,Savanna - Dry,NA,Resident,Marginal,201,Savanna - Dry,NHS
239285,50956343,Amphisbaena silvestrii,Forest - Subtropical/Tropical Moist Lowland,NA,Resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
239286,50956374,Amphisbaena vermicularis,Savanna - Dry,NA,Resident,Suitable,201,Savanna - Dry,NHS
239287,50956374,Amphisbaena vermicularis,Savanna - Moist,Yes,Resident,Suitable,202,Savanna - Moist,NHS
239288,50956374,Amphisbaena vermicularis,Forest - Subtropical/Tropical Moist Lowland,NA,Resident,Marginal,106,Forest - Subtropical/Tropical Moist Lowland,NHS
233822,50956385,Diploglossus fasciatus,Forest - Subtropical/Tropical Moist Lowland,Yes,Resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,MCU
233823,50956385,Diploglossus fasciatus,Artificial/Terrestrial - Pastureland,NA,NA,Marginal,1402,Artificial/Terrestrial - Pastureland,MCU
201082,50956409,Philodryas georgeboulengeri,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,FS
201083,50956442,Epictia albipuncta,Grassland - Temperate,NA,NA,Suitable,404,Grassland - Temperate,NHS
201084,50956442,Epictia albipuncta,Shrubland - Temperate,NA,NA,Suitable,304,Shrubland - Temperate,NHS
201085,50956442,Epictia albipuncta,Savanna - Moist,NA,NA,Suitable,202,Savanna - Moist,NHS
201086,50956442,Epictia albipuncta,Forest - Subtropical/Tropical Moist Lowland,NA,NA,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
239290,50956519,Epictia albifrons,Forest - Subtropical/Tropical Moist Lowland,NA,NA,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,RCU
239291,50956519,Epictia albifrons,Artificial/Terrestrial - Pastureland,NA,NA,Suitable,1402,Artificial/Terrestrial - Pastureland,RCU
239292,50956519,Epictia albifrons,Artificial/Terrestrial - Plantations,NA,NA,Suitable,1403,Artificial/Terrestrial - Plantations,RCU
239293,50956519,Epictia albifrons,Artificial/Terrestrial - Rural Gardens,NA,NA,Suitable,1404,Artificial/Terrestrial - Rural Gardens,RCU
239294,50956519,Epictia albifrons,Artificial/Terrestrial - Urban Areas,NA,NA,Suitable,1405,Artificial/Terrestrial - Urban Areas,RCU
239295,50956519,Epictia albifrons,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,NA,NA,Suitable,1406,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,RCU
201688,54010476,Leopardus guttulus,Forest - Subtropical/Tropical Moist Lowland,Yes,NA,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
201689,54010476,Leopardus guttulus,Forest - Subtropical/Tropical Dry,Yes,NA,Suitable,105,Forest - Subtropical/Tropical Dry,NHS
201690,54010476,Leopardus guttulus,Forest - Subtropical/Tropical Moist Montane,Yes,NA,Suitable,109,Forest - Subtropical/Tropical Moist Montane,NHS
201691,54010476,Leopardus guttulus,Forest - Subtropical/Tropical Swamp,NA,NA,Unknown,108,Forest - Subtropical/Tropical Swamp,NHS
201692,54010476,Leopardus guttulus,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,NA,NA,Unknown,107,Forest - Subtropical/Tropical Mangrove Vegetation Above High Tide Level,NHS
201693,54010476,Leopardus guttulus,Savanna - Dry,Yes,NA,Suitable,201,Savanna - Dry,NHS
200841,54012637,Leopardus tigrinus,Forest - Subtropical/Tropical Moist Montane,Yes,NA,Suitable,109,Forest - Subtropical/Tropical Moist Montane,NHS
200842,54012637,Leopardus tigrinus,Forest - Subtropical/Tropical Moist Lowland,No,NA,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
200843,54012637,Leopardus tigrinus,Shrubland - Subtropical/Tropical Moist,Yes,NA,Suitable,306,Shrubland - Subtropical/Tropical Moist,NHS
167456,54555,Atelopus spumarius,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),NA,NA,Suitable,501,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),NHS
167457,54555,Atelopus spumarius,Forest - Subtropical/Tropical Moist Lowland,NA,NA,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
167473,54576,Rhinella arenarum,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),NA,NA,Suitable,508,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),RCU
167474,54576,Rhinella arenarum,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",NA,NA,Suitable,1509,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",RCU
167475,54576,Rhinella arenarum,Marine Coastal/Supratidal - Coastal Freshwater Lakes,NA,NA,Suitable,1305,Marine Coastal/Supratidal - Coastal Freshwater Lakes,RCU
167476,54576,Rhinella arenarum,Artificial/Aquatic - Seasonally Flooded Agricultural Land,NA,NA,Suitable,1508,Artificial/Aquatic - Seasonally Flooded Agricultural Land,RCU
167477,54576,Rhinella arenarum,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),NA,NA,Suitable,501,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),RCU
167478,54576,Rhinella arenarum,Artificial/Terrestrial - Rural Gardens,NA,NA,Suitable,1404,Artificial/Terrestrial - Rural Gardens,RCU
167479,54576,Rhinella arenarum,Artificial/Terrestrial - Urban Areas,NA,NA,Suitable,1405,Artificial/Terrestrial - Urban Areas,RCU
167480,54576,Rhinella arenarum,Forest - Subtropical/Tropical Dry,NA,NA,Suitable,105,Forest - Subtropical/Tropical Dry,RCU
167481,54576,Rhinella arenarum,Artificial/Aquatic - Ponds (below 8ha),NA,NA,Suitable,1502,Artificial/Aquatic - Ponds (below 8ha),RCU
167482,54576,Rhinella arenarum,Grassland - Subtropical/Tropical Dry,NA,NA,Suitable,405,Grassland - Subtropical/Tropical Dry,RCU
230042,54586746,Gymnodactylus amarali,Savanna - Dry,NA,NA,Suitable,201,Savanna - Dry,NHS
230043,54586776,Gymnodactylus darwinii,Forest - Subtropical/Tropical Moist Lowland,NA,NA,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
230044,54586776,Gymnodactylus darwinii,Shrubland - Subtropical/Tropical Dry,NA,NA,Suitable,305,Shrubland - Subtropical/Tropical Dry,NHS
230045,54586817,Gymnodactylus geckoides,Savanna - Dry,NA,NA,Suitable,201,Savanna - Dry,NHS
167377,54587,Rhinella bergi,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),NA,NA,Suitable,508,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),MCU
167378,54587,Rhinella bergi,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),NA,NA,Suitable,507,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),MCU
167379,54587,Rhinella bergi,Artificial/Terrestrial - Pastureland,NA,NA,Suitable,1402,Artificial/Terrestrial - Pastureland,MCU
167380,54587,Rhinella bergi,Artificial/Terrestrial - Arable Land,NA,NA,Marginal,1401,Artificial/Terrestrial - Arable Land,MCU
167381,54587,Rhinella bergi,Artificial/Aquatic - Ponds (below 8ha),NA,NA,Suitable,1502,Artificial/Aquatic - Ponds (below 8ha),MCU
167382,54587,Rhinella bergi,Savanna - Dry,NA,NA,Suitable,201,Savanna - Dry,MCU
167383,54587,Rhinella bergi,Savanna - Moist,NA,NA,Suitable,202,Savanna - Moist,MCU
167384,54587,Rhinella bergi,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,NA,NA,Suitable,406,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,MCU
203587,54603,Rhinella castaneotica,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Yes,resident,Suitable,508,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),NHS
203588,54603,Rhinella castaneotica,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
167536,54621,Rhinella crucifer,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),NA,NA,Suitable,508,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),NHS
167537,54621,Rhinella crucifer,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),NA,NA,Suitable,501,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),NHS
167538,54621,Rhinella crucifer,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,NA,NA,Suitable,1406,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,NHS
167539,54621,Rhinella crucifer,Artificial/Terrestrial - Rural Gardens,NA,NA,Suitable,1404,Artificial/Terrestrial - Rural Gardens,NHS
167540,54621,Rhinella crucifer,Forest - Subtropical/Tropical Moist Lowland,NA,NA,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
167574,54633,Rhinella dorbignyi,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),NA,NA,Suitable,508,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),NHS
167575,54633,Rhinella dorbignyi,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),NA,NA,Suitable,507,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),NHS
167576,54633,Rhinella dorbignyi,Artificial/Terrestrial - Pastureland,NA,NA,Suitable,1402,Artificial/Terrestrial - Pastureland,NHS
167577,54633,Rhinella dorbignyi,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",NA,NA,Suitable,1509,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",NHS
167578,54633,Rhinella dorbignyi,Artificial/Aquatic - Seasonally Flooded Agricultural Land,NA,NA,Suitable,1508,Artificial/Aquatic - Seasonally Flooded Agricultural Land,NHS
167579,54633,Rhinella dorbignyi,Artificial/Aquatic - Ponds (below 8ha),NA,NA,Suitable,1502,Artificial/Aquatic - Ponds (below 8ha),NHS
167580,54633,Rhinella dorbignyi,Savanna - Dry,NA,NA,Suitable,201,Savanna - Dry,NHS
167581,54633,Rhinella dorbignyi,Grassland - Subtropical/Tropical Dry,NA,NA,Suitable,405,Grassland - Subtropical/Tropical Dry,NHS
167593,54637,Rhinella fernandezae,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),NA,NA,Suitable,508,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),NHS
167594,54637,Rhinella fernandezae,Artificial/Terrestrial - Plantations,NA,NA,Suitable,1403,Artificial/Terrestrial - Plantations,NHS
167595,54637,Rhinella fernandezae,Artificial/Terrestrial - Pastureland,NA,NA,Suitable,1402,Artificial/Terrestrial - Pastureland,NHS
167596,54637,Rhinella fernandezae,Artificial/Terrestrial - Arable Land,NA,NA,Suitable,1401,Artificial/Terrestrial - Arable Land,NHS
167597,54637,Rhinella fernandezae,Marine Coastal/Supratidal - Coastal Freshwater Lakes,NA,NA,Suitable,1305,Marine Coastal/Supratidal - Coastal Freshwater Lakes,NHS
167598,54637,Rhinella fernandezae,Artificial/Aquatic - Seasonally Flooded Agricultural Land,NA,NA,Suitable,1508,Artificial/Aquatic - Seasonally Flooded Agricultural Land,NHS
167599,54637,Rhinella fernandezae,Grassland - Subtropical/Tropical Dry,NA,NA,Suitable,405,Grassland - Subtropical/Tropical Dry,NHS
167600,54637,Rhinella fernandezae,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,NA,NA,Suitable,406,Grassland - Subtropical/Tropical Seasonally Wet/Flooded,NHS
210285,54655,Rhinella granulosa,Forest - Subtropical/Tropical Moist Lowland,Yes,NA,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,RCU
210286,54655,Rhinella granulosa,Forest - Subtropical/Tropical Dry,Yes,NA,Suitable,105,Forest - Subtropical/Tropical Dry,RCU
210287,54655,Rhinella granulosa,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Yes,NA,Suitable,508,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),RCU
210288,54655,Rhinella granulosa,Artificial/Terrestrial - Arable Land,NA,NA,Suitable,1401,Artificial/Terrestrial - Arable Land,RCU
210289,54655,Rhinella granulosa,Artificial/Terrestrial - Pastureland,NA,NA,Suitable,1402,Artificial/Terrestrial - Pastureland,RCU
210290,54655,Rhinella granulosa,Artificial/Terrestrial - Plantations,NA,NA,Suitable,1403,Artificial/Terrestrial - Plantations,RCU
210291,54655,Rhinella granulosa,Artificial/Terrestrial - Rural Gardens,NA,NA,Suitable,1404,Artificial/Terrestrial - Rural Gardens,RCU
210292,54655,Rhinella granulosa,Artificial/Terrestrial - Urban Areas,NA,NA,Suitable,1405,Artificial/Terrestrial - Urban Areas,RCU
210293,54655,Rhinella granulosa,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,NA,NA,Suitable,1406,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,RCU
210294,54655,Rhinella granulosa,Savanna - Dry,Yes,NA,Suitable,201,Savanna - Dry,RCU
210295,54655,Rhinella granulosa,Savanna - Moist,Yes,NA,Suitable,202,Savanna - Moist,RCU
210296,54655,Rhinella granulosa,Shrubland - Subtropical/Tropical Dry,Yes,NA,Suitable,305,Shrubland - Subtropical/Tropical Dry,RCU
210297,54655,Rhinella granulosa,Grassland - Subtropical/Tropical Dry,Yes,NA,Suitable,405,Grassland - Subtropical/Tropical Dry,RCU
210298,54655,Rhinella granulosa,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,NA,Suitable,501,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),RCU
210299,54655,Rhinella granulosa,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",Yes,NA,Suitable,504,"Wetlands (inland) - Bogs, Marshes, Swamps, Fens, Peatlands",RCU
210300,54655,Rhinella granulosa,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Yes,NA,Suitable,507,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),RCU
167628,54658,Rhaebo guttatus,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Yes,NA,Suitable,508,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),NHS
167629,54658,Rhaebo guttatus,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Yes,NA,Suitable,507,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),NHS
167630,54658,Rhaebo guttatus,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,NA,Suitable,501,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),NHS
167631,54658,Rhaebo guttatus,Forest - Subtropical/Tropical Moist Lowland,Yes,NA,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
167641,54668,Rhinella icterica,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Yes,NA,Suitable,508,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),RCU
167642,54668,Rhinella icterica,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Yes,NA,Suitable,507,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),RCU
167643,54668,Rhinella icterica,Artificial/Terrestrial - Plantations,NA,NA,Suitable,1403,Artificial/Terrestrial - Plantations,RCU
167644,54668,Rhinella icterica,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",NA,NA,Suitable,1509,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",RCU
167645,54668,Rhinella icterica,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,NA,Suitable,501,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),RCU
167646,54668,Rhinella icterica,Artificial/Terrestrial - Rural Gardens,NA,NA,Suitable,1404,Artificial/Terrestrial - Rural Gardens,RCU
167647,54668,Rhinella icterica,Artificial/Terrestrial - Urban Areas,NA,NA,Marginal,1405,Artificial/Terrestrial - Urban Areas,RCU
167648,54668,Rhinella icterica,Forest - Subtropical/Tropical Moist Lowland,Yes,NA,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,RCU
167649,54668,Rhinella icterica,Savanna - Moist,Yes,NA,Suitable,202,Savanna - Moist,RCU
167650,54668,Rhinella icterica,Grassland - Subtropical/Tropical Dry,Yes,NA,Suitable,405,Grassland - Subtropical/Tropical Dry,RCU
167663,54674,Rhinella jimi,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),NA,NA,Suitable,508,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),MCU
167664,54674,Rhinella jimi,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),NA,NA,Suitable,507,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),MCU
167665,54674,Rhinella jimi,Artificial/Terrestrial - Pastureland,NA,NA,Suitable,1402,Artificial/Terrestrial - Pastureland,MCU
167666,54674,Rhinella jimi,Artificial/Terrestrial - Arable Land,NA,NA,Suitable,1401,Artificial/Terrestrial - Arable Land,MCU
167667,54674,Rhinella jimi,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,NA,NA,Suitable,1406,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,MCU
167668,54674,Rhinella jimi,Forest - Subtropical/Tropical Dry,NA,NA,Suitable,105,Forest - Subtropical/Tropical Dry,MCU
167669,54674,Rhinella jimi,Forest - Subtropical/Tropical Moist Lowland,NA,NA,Marginal,106,Forest - Subtropical/Tropical Moist Lowland,MCU
167670,54674,Rhinella jimi,Savanna - Dry,NA,NA,Suitable,201,Savanna - Dry,MCU
167671,54674,Rhinella jimi,Savanna - Moist,NA,NA,Suitable,202,Savanna - Moist,MCU
167677,54701,Rhinella margaritifera,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Yes,NA,Suitable,508,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),NHS
167678,54701,Rhinella margaritifera,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Yes,NA,Suitable,507,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),NHS
167679,54701,Rhinella margaritifera,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,NA,NA,Suitable,1406,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,NHS
167680,54701,Rhinella margaritifera,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,NA,Suitable,501,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),NHS
167681,54701,Rhinella margaritifera,Forest - Subtropical/Tropical Moist Lowland,Yes,NA,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
167682,54701,Rhinella margaritifera,Savanna - Dry,Yes,NA,Suitable,201,Savanna - Dry,NHS
167683,54701,Rhinella margaritifera,Savanna - Moist,Yes,NA,Suitable,202,Savanna - Moist,NHS
167684,54701,Rhinella margaritifera,Grassland - Subtropical/Tropical Dry,Yes,NA,Suitable,405,Grassland - Subtropical/Tropical Dry,NHS
167685,54701,Rhinella margaritifera,Forest - Subtropical/Tropical Moist Montane,Yes,NA,Suitable,109,Forest - Subtropical/Tropical Moist Montane,NHS
203593,54713,Rhaebo nasicus,Forest - Subtropical/Tropical Moist Lowland,Yes,resident,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
203594,54713,Rhaebo nasicus,Forest - Subtropical/Tropical Moist Montane,Yes,resident,Suitable,109,Forest - Subtropical/Tropical Moist Montane,NHS
203595,54713,Rhaebo nasicus,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,resident,Suitable,501,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),NHS
167772,54720,Rhinella ocellata,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),NA,NA,Suitable,508,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),NHS
167773,54720,Rhinella ocellata,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),NA,NA,Suitable,507,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),NHS
167774,54720,Rhinella ocellata,Shrubland - Subtropical/Tropical Moist,NA,NA,Suitable,306,Shrubland - Subtropical/Tropical Moist,NHS
167775,54720,Rhinella ocellata,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,NA,NA,Suitable,502,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,NHS
167776,54720,Rhinella ocellata,Shrubland - Subtropical/Tropical High Altitude,NA,NA,Suitable,307,Shrubland - Subtropical/Tropical High Altitude,NHS
167777,54720,Rhinella ocellata,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),NA,NA,Suitable,501,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),NHS
167778,54720,Rhinella ocellata,Savanna - Moist,NA,NA,Suitable,202,Savanna - Moist,NHS
167831,54737,Rhinella proboscidea,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),NA,NA,Suitable,508,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),NHS
167832,54737,Rhinella proboscidea,Forest - Subtropical/Tropical Moist Lowland,NA,NA,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
167880,54750,Rhinella rubescens,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),Yes,NA,Suitable,507,Wetlands (inland) - Permanent Freshwater Marshes/Pools (under 8ha),RCU
167881,54750,Rhinella rubescens,Artificial/Terrestrial - Pastureland,NA,NA,Suitable,1402,Artificial/Terrestrial - Pastureland,RCU
167882,54750,Rhinella rubescens,Shrubland - Subtropical/Tropical Moist,Yes,NA,Suitable,306,Shrubland - Subtropical/Tropical Moist,RCU
167883,54750,Rhinella rubescens,Shrubland - Subtropical/Tropical High Altitude,Yes,NA,Suitable,307,Shrubland - Subtropical/Tropical High Altitude,RCU
167884,54750,Rhinella rubescens,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),Yes,NA,Suitable,501,Wetlands (inland) - Permanent Rivers/Streams/Creeks (includes waterfalls),RCU
167885,54750,Rhinella rubescens,Artificial/Terrestrial - Rural Gardens,NA,NA,Suitable,1404,Artificial/Terrestrial - Rural Gardens,RCU
167886,54750,Rhinella rubescens,Artificial/Terrestrial - Urban Areas,NA,NA,Suitable,1405,Artificial/Terrestrial - Urban Areas,RCU
167887,54750,Rhinella rubescens,Artificial/Aquatic - Ponds (below 8ha),NA,NA,Suitable,1502,Artificial/Aquatic - Ponds (below 8ha),RCU
167888,54750,Rhinella rubescens,Savanna - Moist,Yes,NA,Suitable,202,Savanna - Moist,RCU
167940,54808,Dendrophryniscus leucomystax,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),NA,NA,Suitable,508,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),NHS
167941,54808,Dendrophryniscus leucomystax,Forest - Subtropical/Tropical Moist Lowland,NA,NA,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
167942,54809,Amazophrynella minuta,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Yes,NA,Suitable,508,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),NHS
167943,54809,Amazophrynella minuta,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,Yes,NA,Suitable,502,Wetlands (inland) - Seasonal/Intermittent/Irregular Rivers/Streams/Creeks,NHS
167944,54809,Amazophrynella minuta,Forest - Subtropical/Tropical Moist Lowland,Yes,NA,Suitable,106,Forest - Subtropical/Tropical Moist Lowland,NHS
167949,54816,Melanophryniscus atroluteus,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),Yes,NA,Suitable,508,Wetlands (inland) - Seasonal/Intermittent Freshwater Marshes/Pools (under 8ha),NHS
167950,54816,Melanophryniscus atroluteus,Artificial/Terrestrial - Pastureland,NA,NA,Suitable,1402,Artificial/Terrestrial - Pastureland,NHS
167951,54816,Melanophryniscus atroluteus,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",NA,NA,Suitable,1509,"Artificial/Aquatic - Canals and Drainage Channels, Ditches",NHS
167952,54816,Melanophryniscus atroluteus,Artificial/Terrestrial - Arable Land,NA,NA,Suitable,1401,Artificial/Terrestrial - Arable Land,NHS
